HIP,Longitudine galactică,Latitudine galactică,Nume,Constelație,Tipul Spectral,Clasă de luminozitate,Index B-V (culoare),Magnitudine absolută(VMag),Luminozitate(Lum),Magnitudine aparentă (Vmag),Temperatură efectivă,Radius,Mass
42342,288.322545,-19.47940444,,Volans,A,4,0.265,1.02,32.4,6.62,7413,3.866,1.69
42858,288.318296,-18.98949958,,Volans,B,5,0.035,0.79,44.45,7.91,9594,3.259,2.44
44418,288.5902413,-17.56493346,,Carina,F,,0.456,2.06,12.78,9.15,6711,2.533,1.43
43449,288.4152074,-18.47456055,,Volans,G,,0.574,4.28,1.73,8.53,6111,1.169,1.15
44219,288.6067033,-17.80028026,,Volans,F,4,0.404,2.79,6.41,8.58,6848,2.013,1.48
46670,290.7698411,-16.86352812,,Carina,F,5,0.537,2.15,11.77,8.2,6419.5,2.527,1.29
46719,290.336546,-16.40950511,,Carina,F,5,0.45,3.7,2.95,8.62,6489.7,1.392,1.33
46679,290.3149703,-16.42732638,,Carina,F,5,0.398,3.11,4.97,8.21,7025.7,1.423,1.55
47922,291.0592533,-15.69206166,,Carina,A,5,0.096,1.92,14.64,7.62,9390,1.776,2.39
47783,290.8305373,-15.60096331,,Carina,F,5,0.556,2.54,9.05,7.82,5954.1,2.829,1.09
47555,290.4473499,-15.48609425,,Carina,A,5,0.109,2.04,13.07,8.6,9536,1.917,2.43
45799,289.3677736,-16.58854325,,Carina,B,3,-0.037,0.1,101.64,7.6,10757,3.268,2.79
45940,289.4094342,-16.45356008,,Carina,G,5,0.718,5.38,0.68,8.1,5519.1,0.916,0.97
46682,289.528676,-15.67689105,,Carina,F,,0.456,2.6,8.23,9.23,6561.3,2.458,1.36
46849,289.3238166,-15.29155091,,Carina,A,5,0.121,0.08,78,7.7,9208,3.552,2.33
48430,289.9497681,-13.74592296,,Carina,B,5,-0.03,-0.3,142.15,6.91,11210,4.251,2.94
47347,289.6752186,-14.99765716,,Carina,A,5,0.115,2.05,12.81,9.06,9380,3.997,2.38
47590,289.5534836,-14.49829026,,Carina,G,,0.469,3.14,4.74,9.42,6694,2.363,1.42
45583,288.783574,-16.35996545,,Carina,A,4,0.218,1.59,19.1,8.11,8090,2.816,1.97
45021,287.5815833,-16.07549854,,Carina,F,4,0.478,2.62,7.68,8.38,6676,1.896,1.41
45435,288.0273727,-15.90118876,,Carina,F,5,0.413,3.21,4.37,8.82,6702,1.682,1.42
45275,287.4807695,-15.63554812,,Carina,B,5,0.013,-0.12,107.69,7.79,9901,3.662,2.53
46407,288.3879736,-14.93099638,,Carina,F,5,0.413,2.55,8.25,6.33,6758.1,1.942,1.45
46661,288.4122069,-14.62190105,,Carina,F,2,0.414,1.64,18.59,8.83,6885,3.735,1.5
46040,288.1595599,-15.20004906,,Carina,A,5,0.198,-0.05,87.15,7.78,8320,3.83,2.05
45757,287.3553583,-14.8603268,,Carina,F,3,0.4,1.73,17.12,7.99,6655,3.337,1.4
46215,287.2293317,-14.12137199,,Carina,A,4,0.226,2.11,11.84,8.98,8084,1.796,1.96
41254,288.1665307,-20.382877,,Volans,G,4,0.671,3.03,5.8,7.17,5698.8,2.285,1.01
41273,288.0987466,-20.32984713,,Volans,F,,0.417,2.66,7.23,8.55,6700,2.803,1.42
41631,287.816864,-19.87050562,,Volans,F,5,0.494,3.33,4.03,9,6677,1.894,1.41
41140,287.4256685,-20.09680553,,Volans,A,5,0.204,2.32,9.82,8.03,8113,1.623,1.97
40456,287.2082418,-20.60572946,,Volans,B,5,0.038,2,14.65,8.86,9944,2.384,2.54
41003,286.6578797,-19.81755809,Eta Volantis,Volans,A,4,0.014,-0.06,101.46,5.28,9462,3.779,2.41
43022,287.2318409,-18.11504325,,Volans,G,,0.608,1.75,18.11,8.81,6079,3.554,1.14
43927,287.2633193,-17.13527258,,Volans,F,2,0.473,0.74,43.13,8.26,6692,4.133,1.42
42644,286.7069509,-18.19039413,,Volans,F,5,0.428,3.17,4.73,7.07,6689.3,1.626,1.42
42532,286.0357818,-17.8646178,,Volans,G,5,0.665,4.31,1.77,7.78,5825.4,1.324,1.05
42855,286.0985938,-17.55508802,,Volans,G,,0.594,3.3,4.3,9.4,6367,2.036,1.27
43201,285.9175039,-17.04146327,,Volans,A,,0.283,1.64,18.29,7.85,7581,2.396,1.76
40179,286.1034911,-20.32957612,,Volans,A,5,0.068,1.74,17.75,8.68,9934,1.807,2.54
40502,286.2075738,-20.0717866,,Volans,F,,0.409,3.12,4.74,8.98,7024,1.495,1.55
39802,286.2391435,-20.74285003,,Volans,A,5,0.067,1.59,20.45,8.94,9615,1.883,2.45
41604,285.7198668,-18.71801072,,Volans,A,3,0.211,0.87,37.39,6.88,8168,3.535,2
41916,285.6275151,-18.31382219,,Volans,A,5,0.064,1,35.33,8.15,9446,2.596,2.4
42727,285.4717423,-17.29594617,,Volans,K,5,1.044,6.52,0.31,10.33,4831,0.757,0.78
42425,284.6803222,-17.11617839,Theta Volantis,Volans,A,5,0.013,0.86,43.81,5.19,10083,2.24,2.59
41740,284.687132,-17.94593153,,Volans,A,5,0.199,1.13,29.35,7.7,7908,3.503,1.89
41093,284.5192967,-18.58659736,,Volans,F,5,0.48,3.23,4.38,8.81,6365,1.754,1.27
44445,286.1172106,-15.62303957,,Carina,F,4,0.305,1.22,26.95,6.93,7207,3.292,1.62
44218,286.1459665,-15.95355669,,Volans,F,5,0.45,3.99,2.16,9.66,6537,1.477,1.35
44226,285.6079836,-15.53055414,,Volans,F,5,0.445,3.55,3.24,8.57,6664,1.517,1.41
44255,285.3020536,-15.26421217,,Volans,G,4,0.593,4.08,2.11,8.92,6020,1.296,1.11
45582,286.743864,-14.58753851,,Carina,F,5,0.546,3.79,2.67,9.66,5977,0.95,1.1
45862,286.1435293,-13.62038916,,Carina,A,5,0.06,0.92,37.82,8.06,9679,3.097,2.47
45135,285.4968584,-14.15961475,,Carina,F,5,0.494,1.94,14.9,7.45,6453.5,2.875,1.31
45571,285.4431358,-13.44926166,,Carina,F,5,0.415,2.75,6.65,5.38,6639,1.998,1.4
43617,284.3359162,-15.39952918,,Volans,G,5,0.587,4.98,0.95,9.64,5864,0.954,1.06
43974,284.49892,-15.03608582,,Volans,F,5,0.533,4.07,2.05,8.99,6304,1.26,1.24
44177,283.9021617,-14.27194733,,Volans,A,5,-0.024,1.43,28.9,7.53,10383,1.978,2.68
44734,284.6429494,-14.02595084,,Carina,A,5,0.094,2.21,11.21,9.27,8868,2.82,2.23
44494,283.7719899,-13.68135639,,Carina,F,3,0.377,2.08,12.26,8.39,6975,2.551,1.53
44420,283.5454296,-13.60857111,,Volans,F,4,0.545,2.58,8.16,9.06,6150.7,3.035,1.17
44062,282.6657181,-13.48804758,,Volans,A,4,0.198,2.29,10.1,8.91,8020,2.072,1.94
58410,300.0682452,-15.24847676,,Chamaeleon,A,5,0.214,1.52,20.95,6.73,7737.1,2.426,1.82
58180,299.7409661,-14.48167443,,Chamaeleon,G,5,0.705,5.16,0.83,8.59,5570,0.905,0.98
57374,299.1258346,-14.47636486,,Chamaeleon,B,4,0.086,1.19,28.91,7.89,9755,1.929,2.49
55886,297.7739785,-13.91207048,,Chamaeleon,B,5,0.234,1.63,18.51,8.5,7750,2.246,1.83
58490,299.7455668,-13.473214,,Chamaeleon,K,5,1.208,5.98,0.61,11.15,4397,1.179,0.69
57092,298.4699308,-12.95826405,Gliese 437,Musca,F,5,0.528,3.8,2.7,6.48,6272.3,1.326,1.22
54852,296.9294742,-14.06918095,,Chamaeleon,A,4,0.326,0.41,56.7,7.68,7512,4.25,1.73
54627,296.8870834,-14.43347501,,Chamaeleon,G,5,0.656,2.81,7,8.69,6670,2.485,1.41
54257,296.6163467,-14.56876079,,Chamaeleon,B,5,0.152,1.93,14.16,7.68,8794,2.357,2.21
55458,297.2553335,-13.57439959,,Musca,F,5,0.516,4.09,2,9.55,6597,1.237,1.38
55308,297.0324484,-13.33271446,HR 4387,Musca,B,5,-0.016,0.24,83.9,6.26,10375,3.772,2.67
53607,295.9312072,-14.29436344,,Carina,F,5,0.458,2.8,6.81,8.8,6459,2.283,1.31
53999,296.2045759,-14.1613031,,Carina,B,5,0.086,0.51,54.18,7.99,9267,3.96,2.35
53401,295.5890895,-14.00112138,,Carina,F,5,0.558,4.26,1.82,7.85,6135,1.113,1.16
54166,296.1371373,-13.70855698,,Carina,A,,0.118,1.19,28.35,6.9,9069,2.348,2.29
53490,295.397793,-13.4444289,,Carina,G,4,0.681,4.92,1.02,9.56,5706,0.972,1.02
54735,296.2244514,-12.64176958,,Carina,F,5,0.425,2.94,5.86,7.97,6676.8,1.886,1.41
55237,296.6250257,-12.46553805,,Carina,F,4,0.529,3.79,2.67,7.72,6277,1.349,1.23
55300,296.6104113,-12.27292935,,Carina,G,4,0.765,4.03,2.43,8.53,5503,1.645,0.97
21794,247.008104,-41.43963171,,Caelum,F,5,0.475,2.34,9.96,8.8,6611,2.573,1.38
22430,247.2075758,-39.84610082,,Caelum,F,5,0.538,3.8,2.65,8.49,6152,1.513,1.17
22411,246.9517384,-39.88756967,,Caelum,A,,0.199,0.97,33.87,7.31,7889,3.181,1.89
22389,246.9125164,-39.91633608,,Caelum,A,5,0.17,1.18,28.18,7.26,7934,3.037,1.9
22218,247.1948712,-40.37626811,,Caelum,F,5,0.484,3.36,3.88,8.74,6452,1.585,1.31
22488,245.5432692,-39.65937953,Nu Caeli (HR 1557),Caelum,F,5,0.408,2.46,8.73,6.06,6795,1.954,1.46
22114,247.1041144,-40.58472451,,Caelum,A,5,0.074,2.11,12.49,7.62,9096,1.621,2.3
21770,246.1557554,-41.49541776,Alpha Caeli,Caelum,F,5,0.342,2.92,5.66,4.44,6972,1.585,1.53
21525,246.152233,-42.0992183,,Caelum,A,4,0.167,1.03,32.33,6.4,7852,3.173,1.87
21081,245.939761,-43.25710135,,Caelum,G,5,0.708,5.39,0.67,9.68,5598,0.864,0.99
21368,245.7256619,-42.51373348,,Caelum,G,5,0.629,4.93,0.99,8.61,5884.3,0.907,1.07
21490,245.3258363,-42.16221783,,Caelum,F,5,0.455,3.66,2.91,9.93,5986.9,1.657,1.1
21330,245.2708381,-42.58355105,,Caelum,A,5,0.29,3.24,4.18,8.58,7485,1.474,1.72
21962,245.1705706,-40.96671284,,Caelum,K,5,0.847,5.87,0.47,10.24,5011,1.06,0.83
21541,244.3464004,-42.03181669,,Caelum,G,5,0.689,4.72,1.22,9.6,5703,1.099,1.02
21613,244.433915,-41.86343796,,Caelum,G,5,0.58,4,2.25,9.07,6022,1.578,1.11
21622,243.8926446,-41.81853681,,Caelum,G,5,0.646,4.64,1.28,9.19,5745,1.064,1.03
21785,243.4788227,-41.36728343,,Caelum,A,5,0.233,1.9,14.38,8.32,7652,2.871,1.79
22506,245.1939137,-39.58218777,,Caelum,G,5,0.737,5.33,0.72,8.94,5311,0.95,0.91
22579,244.3916322,-39.35799846,,Caelum,F,5,0.42,3.32,3.97,9.27,6702,1.422,1.42
22281,244.3678777,-40.06218818,,Caelum,K,5,0.974,6.43,0.32,9.28,4829,0.762,0.78
22293,243.7666427,-39.98759619,,Caelum,F,5,0.467,3.56,3.21,9.88,6521,1.509,1.34
23420,242.950048,-37.2232389,,Caelum,A,5,0.224,1.89,14.48,8.15,7713,2.285,1.81
23042,241.3319255,-37.98601192,,Caelum,G,5,0.649,5.09,0.87,8.94,5761.1,0.942,1.03
22178,243.6463704,-40.31479359,,Caelum,G,5,0.595,4.22,1.85,9.47,6117,1.262,1.15
22463,242.7699495,-39.53700412,,Caelum,F,5,0.513,2.8,6.59,9.661,6020,1.018,1.11
22463,242.7699495,-39.53700412,,Caelum,F,5,0.513,2.8,6.59,8.52,6523,1.22,1.34
22595,242.0753849,-39.16412113,,Caelum,A,4,0.206,1.78,16.16,7.88,7942,2.314,1.91
22500,241.9790837,-39.40013436,,Caelum,F,5,0.526,3.5,3.47,7.18,6314,1.632,1.24
22276,241.2707622,-39.87723715,,Caelum,G,5,0.605,3.32,4.23,9.2,6146,1.777,1.17
24155,244.2108697,-35.5582695,,Columba,F,5,0.422,3.35,4.05,9.66,6699,1.795,1.42
24947,244.3878146,-33.75598271,,Columba,F,5,0.51,3.97,2.34,7.39,6288.7,1.219,1.23
25283,243.6098711,-32.88792349,,Columba,K,5,1.248,7.8,0.12,9.08,4220,0.672,0.66
24640,243.7084445,-34.32748437,,Columba,A,5,0.083,0.73,44.36,7.14,8997,2.555,2.27
23882,243.7288376,-36.15292434,,Columba,F,5,0.379,2.71,7.14,8.61,6834,2.01,1.48
24091,241.6565192,-35.38952804,,Columba,G,,0.6,4.05,2.17,9.45,5949,1.475,1.09
24590,241.6320006,-34.19060637,,Columba,F,4,0.364,1.36,23.86,8.35,7054,2.981,1.56
24291,241.9216489,-34.97804563,,Columba,G,5,0.763,5.25,0.8,9.51,5431,0.927,0.95
24314,241.3067004,-34.83870191,,Columba,F,5,0.47,2.9,5.94,9.04,6569,1.816,1.36
24424,239.8744761,-34.3429542,,Columba,G,3,0.768,5.54,0.61,9.12,5567,0.896,0.98
25795,241.8295319,-31.39030667,,Columba,G,5,0.653,5.12,0.85,8.3,5755.4,0.859,1.03
25608,241.7538102,-31.83437878,HR 1835,Columba,A,5,0.026,0.84,43.35,5.56,9507.2,2.375,2.42
25703,241.0477685,-31.48866862,,Columba,G,5,0.656,3.02,5.75,8.9,5803,2.242,1.04
25465,240.936243,-31.99768872,,Columba,B,5,-0.05,1,46.1,7.21,10949,1.827,2.85
26146,240.4984955,-30.32130774,,Columba,A,5,0.263,2.51,8.17,8.18,7335,1.773,1.66
26198,240.1014678,-30.11872522,,Columba,F,5,0.448,1.98,13.94,8.29,6702,2.49,1.42
25839,239.7591475,-30.89642869,,Columba,A,,0.35,2.4,9.1,8.96,7230,2.198,1.62
25091,239.2252292,-32.60859584,,Columba,F,5,0.43,3.08,4.95,8.39,6651,1.527,1.4
24702,239.0886383,-33.4938423,,Columba,F,5,0.543,3.42,3.78,8.82,6241,1.969,1.21
24903,238.1777342,-32.84386209,,Columba,F,5,0.555,3.42,3.79,9.31,6014.6,1.943,1.11
25709,238.7066233,-31.01745117,,Columba,G,5,0.646,4.22,1.89,8.47,5909.6,1.284,1.07
25259,238.3025169,-32.05145346,,Columba,A,5,0.204,2.16,11.33,7.45,7864,1.728,1.88
25321,238.1080721,-31.83742067,,Columba,G,5,0.728,5.28,0.75,8.06,5611,0.919,0.99
23185,240.1126008,-37.45345452,,Caelum,F,5,0.473,2.95,6.1,7.11,6373.1,1.998,1.27
24204,240.006774,-34.91601667,,Columba,F,5,0.466,3.78,2.63,8.59,6559,1.543,1.36
24106,239.832712,-35.10753612,,Columba,A,,0.329,2.76,6.5,7.83,7137,1.966,1.59
24405,239.4455038,-34.34311326,,Columba,G,5,0.654,4.91,1.01,9.55,5847,1.056,1.06
23596,238.8732979,-36.25716455,Gamma Caeli,Caelum,F,5,0.311,1.36,23.65,6.32,6867,3.503,1.49
23756,238.1337324,-35.74868466,,Columba,F,4,0.404,1.36,23.89,8.05,6776,3.09,1.45
23890,238.4466038,-35.45331502,,Columba,G,5,0.711,4.39,1.69,9.55,5667,1.385,1.01
23314,237.8529567,-36.86257622,,Caelum,F,5,0.524,4.02,2.22,8.11,6274.1,1.148,1.22
22787,238.0758025,-38.29018835,Gliese 3319,Caelum,G,5,0.792,5.6,0.58,7.6,5355,0.875,0.93
22895,238.4042242,-38.04085633,,Caelum,F,5,0.379,2.84,6.45,8.78,6871,1.654,1.49
23851,236.9473578,-35.29881396,,Columba,F,5,0.535,4.04,2.11,9.13,6250,1.15,1.21
23686,236.620714,-35.70509087,,Columba,K,5,0.991,6.17,0.41,9.71,5005,0.723,0.83
23238,236.7907655,-36.87979779,,Caelum,A,5,0,0.51,61.94,7.9,9780,3.052,2.5
24532,238.4633292,-33.83798398,HR 1730,Columba,A,3,0.153,1.42,22.59,6.66,8340,2.264,2.06
24712,237.5324697,-33.19356326,,Columba,G,5,0.919,6.28,0.35,10.47,4883,0.746,0.8
24711,237.5280385,-33.19337432,,Columba,G,5,0.594,4.33,1.66,8.39,5950,1.187,1.09
24176,237.0079198,-34.4922813,,Columba,G,5,0.708,4.27,1.83,8.12,5681,1.324,1.01
24418,236.5301059,-33.80221453,,Columba,F,5,0.498,2.76,6.8,8.17,6533,1.793,1.35
24917,236.9232467,-32.58047131,,Columba,K,,0.505,4.18,1.85,9.33,6438,1.559,1.3
25061,235.9716144,-32.05535895,,Columba,G,,0.796,5.81,0.48,10.26,5269,0.788,0.9
24576,236.3095569,-33.33257819,,Columba,A,5,0.293,2.25,10.79,8.23,7332,1.703,1.66
24578,235.6698314,-33.19275277,,Columba,F,5,0.537,2.81,6.69,7.07,6229,2.067,1.2
24228,236.3333722,-34.24010691,,Columba,G,5,0.65,4.38,1.65,9.17,5685,1.206,1.01
24414,235.8792916,-33.6867044,,Columba,F,5,0.457,3.04,5.18,9.48,6601,1.304,1.38
24362,234.9879019,-33.66246456,,Columba,A,5,0.219,2.44,8.79,7.16,7718,1.582,1.82
24355,234.7931849,-33.63997428,,Columba,A,,-0.23,3.07,28.84,8.144,6456,1.466,1.31
24355,234.7931849,-33.63997428,,Columba,A,,-0.23,3.07,28.84,8.344,6456,1.321,1.31
24523,234.9313671,-33.19932735,,Columba,K,5,1.242,8.04,0.1,11.07,4222,0.654,0.66
24629,234.2735552,-32.77642829,,Columba,F,5,0.475,3.97,2.41,7.47,6207.4,1.343,1.19
24282,234.0445953,-33.68467926,,Columba,G,5,0.646,3.94,2.44,9.08,5949,1.378,1.088
24057,233.9407323,-34.21538005,,Columba,A,,0.132,2.06,12.59,7.87,8521,1.953,2.121
18671,264.4550544,-46.40756608,,Reticulum,F,5,0.448,2.97,5.76,7.8,6584.4,1.824,1.37
18952,262.5075037,-46.25240388,,Dorado,F,4,0.383,2.93,5.64,7.51,6973,1.525,1.53
18427,262.9962041,-47.29353912,,Reticulum,K,5,0.843,5.5,0.66,9.27,5313.2,0.837,0.91
18275,262.7911187,-47.63596738,HR 1227,Dorado,A,5,0.158,1.27,25.91,6.46,7741.7,2.982,1.83
18384,262.0804067,-47.59776096,,Dorado,A,5,0.054,0.59,51.97,7.89,9054,3.062,2.29
18376,261.4550682,-47.75427196,,Dorado,F,5,0.32,2.2,10.98,7.81,6987,2.194,1.53
18929,261.9331308,-46.40362244,,Dorado,F,3,0.344,1.53,20.38,8.41,6957,2.78,1.52
18944,261.1204353,-46.5386715,,Dorado,G,5,0.641,4.73,1.17,8.2,5920.6,0.996,1.08
19312,260.0329698,-45.97633266,,Dorado,G,5,0.642,4.61,1.32,9.52,5909,1.021,1.07
18713,260.4657767,-47.16635999,,Dorado,G,5,0.64,5.01,0.93,9.09,5845.9,0.939,1.06
18817,259.2157155,-47.16824039,,Horologium,F,2,0.399,1.67,18.04,7.76,6928,3.4,1.51
17516,261.5648992,-49.47426338,,Horologium,G,5,0.71,3.79,2.96,9.55,5796,1.833,1.04
17343,261.7132897,-49.82482126,,Horologium,G,5,0.533,3.54,3.37,8.51,6142,1.531,1.16
17676,260.4069915,-49.37600361,,Horologium,G,5,0.648,3.74,2.92,9.27,5885.9,1.504,1.07
17663,260.215016,-49.45551901,,Horologium,G,5,0.679,3.84,2.74,8.9,5821,1.788,1.05
18316,259.9811263,-48.17385607,,Dorado,G,5,0.587,3.05,5.41,9.04,5368,2.361,0.93
18374,257.6272305,-48.49738572,,Horologium,F,5,0.397,3.27,4.11,9.55,6530,2.356,1.35
18011,257.0297212,-49.39664075,,Horologium,F,5,0.448,3.67,3,7.89,6777.1,1.275,1.45
19432,257.2819347,-46.20104913,,Dorado,G,5,0.742,4.98,1.01,9.65,5706.4,1.072,1.02
19300,256.9885689,-46.48601322,,Horologium,G,5,0.583,4.25,1.78,9.28,6071,1.222,1.13
19196,257.6922669,-46.61139448,,Horologium,F,4,0.405,1.82,15.66,6.86,6682,3.033,1.41
19705,255.4707337,-45.84104852,,Horologium,G,5,0.642,3.24,4.7,9.31,5998.7,1.711,1.11
19658,254.491702,-46.05002526,,Horologium,G,5,0.663,4.83,1.1,8.73,5778,1.004,1.04
19380,255.9417879,-46.48539451,,Horologium,A,,0.281,1.4,22.85,8.53,7434,2.807,1.7
19071,255.1985256,-47.2405237,,Horologium,F,5,0.508,3.59,3.18,9.07,6486,1.648,1.32
18728,257.104428,-47.73030482,,Horologium,F,5,0.515,3.14,4.82,9.2,6250,2.034,1.21
18624,257.0908043,-47.99915301,,Horologium,A,4,0.051,0.31,67.43,7.88,9201,3.31,2.33
18402,255.5958008,-48.75692169,,Horologium,F,5,0.569,3.77,2.75,7.55,6123,1.459,1.16
18416,254.8659813,-48.8412555,,Horologium,F,5,0.522,3.88,2.44,8.69,6353,1.465,1.26
18950,255.3192223,-47.49741656,,Horologium,A,4,0.214,1.16,28.46,6.62,7768,3.273,1.84
18930,255.1708784,-47.5483935,,Horologium,F,5,0.553,3.93,2.37,9.34,6319,1.318,1.25
19150,253.4316864,-47.28285485,,Horologium,F,5,0.45,3.98,2.18,10.08,6434,1.235,1.3
18534,253.4381962,-48.75584159,,Horologium,F,5,0.49,3.93,2.59,8.01,6249.4,1.36,1.21
18648,253.0109155,-48.52037486,,Horologium,G,5,0.684,3.7,3.13,9.24,5654,1.925,1
17364,260.7454093,-49.99047245,,Horologium,F,5,0.511,4.12,2.1,6.97,6180.9,1.141,1.18
17294,259.0204447,-50.52787712,,Horologium,F,5,0.432,1.88,15.28,8.29,6757.1,3.572,1.45
16853,260.2601127,-51.15344201,,Horologium,G,5,0.592,4.52,1.4,7.62,5936,1.176,1.08
16970,259.2543948,-51.14190301,,Horologium,F,4,0.299,1.24,26.37,7.51,7340,2.969,1.67
17216,258.2626044,-50.8393584,,Horologium,F,5,0.452,3.37,3.82,9.23,6606.9,1.775,1.38
17768,258.0431703,-49.68093209,,Horologium,F,5,0.345,2.43,8.94,8.79,7410,2.147,1.69
17606,256.4048424,-50.3178309,,Horologium,F,4,0.4,2.78,6.51,8.08,6276,2.567,1.23
17788,255.8501667,-50.04295845,,Horologium,G,5,0.69,3.58,3.54,9.04,5818,2.122,1.05
17157,256.8848362,-51.24470853,,Horologium,K,5,1.267,7.65,0.14,9.59,4220,0.759,0.66
17256,256.5582598,-51.08374157,,Horologium,A,5,0.184,1.97,13.55,6.96,7898,2.264,1.89
17564,255.8606692,-50.52322621,,Horologium,F,5,0.578,3.93,2.39,9.54,6160,1.485,1.17
16711,258.0967442,-51.96042511,Gliese 146,Horologium,K,5,1.31,7.9,0.12,8.57,4102,0.724,0.64
16339,256.8663938,-52.99605742,,Horologium,A,5,0.116,0.58,49.65,5.98,8406.5,3.597,2.08
16272,256.9697967,-53.1223568,,Horologium,G,5,0.67,4.61,1.34,8.79,5874,1.013,1.06
16391,255.622387,-53.15925904,,Horologium,G,5,0.656,4.08,2.17,8.83,5741,1.494,1.03
16984,254.4398643,-52.05086954,,Horologium,F,5,0.529,3.51,3.44,8.02,6284.2,1.607,1.23
16691,256.3409849,-52.36540609,,Horologium,G,6,0.58,4.97,0.92,10.24,5657,1.052,1
16595,255.9842454,-52.632906,,Horologium,G,5,0.733,5.45,0.65,9.54,5481,0.893,0.96
16547,255.7112569,-52.7817843,,Horologium,K,3,0.818,3.82,3.07,8.43,5336,2.021,0.92
16544,255.622737,-52.80277495,,Horologium,G,5,0.672,5.11,0.85,8.72,5728.5,0.898,1.02
16883,254.6195917,-52.22629856,,Horologium,F,5,0.461,3.84,2.47,9.52,6207,1.459,1.19
16951,254.2025931,-52.15459927,,Horologium,G,5,0.539,4.63,1.23,9.61,6062,1.075,1.13
18066,255.1802775,-49.58418687,,Horologium,F,3,0.283,0.99,33.12,6.7,7335,4.261,1.66
17860,254.4616283,-50.106696,,Horologium,F,5,0.547,2.84,6.41,8.98,6126,2.612,1.16
18286,253.6599215,-49.2954827,,Horologium,A,4,0.156,2.14,11.7,6.9,8103,1.679,1.97
18078,253.4315963,-49.817053,,Horologium,F,3,0.402,1.41,22.82,7.86,6695,3.96,1.42
17654,253.2290786,-50.73247192,,Horologium,F,5,0.412,2.53,8.18,9.19,6686,2.612,1.42
17795,252.1075111,-50.58468785,,Horologium,F,5,0.587,4.02,2.2,8.81,6048,1.516,1.13
18466,252.1770254,-49.10256901,,Horologium,K,,0.957,6.19,0.39,9.9,4928,0.792,0.81
17857,251.4588584,-50.53225151,,Horologium,F,5,0.49,3.17,4.66,9.3,6300,1.538,1.24
18120,250.3544402,-50.09388475,,Horologium,A,3,0.288,2.72,6.75,8.89,7405,1.618,1.69
18019,250.7289657,-50.30838942,,Horologium,F,3,0.401,1.71,17.45,8.01,6802,3.306,1.46
18009,250.279406,-50.37252911,,Horologium,A,5,0.209,1.39,23.11,8.22,7667,2.39,1.8
17487,253.5016251,-51.06510286,,Horologium,F,5,0.519,2.68,7.44,8.06,6381.5,2.178,1.28
17298,253.726031,-51.49969541,,Horologium,F,5,0.522,3.47,3.74,6.5,6240.7,1.58,1.21
17452,251.726355,-51.37834152,,Horologium,F,5,0.51,3.64,3.03,9.24,6395,1.626,1.28
17868,250.7796893,-50.60073799,,Horologium,G,5,0.511,4.16,1.88,9.05,6083,1.123,1.14
17751,250.6311482,-50.8705558,,Horologium,G,5,0.567,5.03,0.86,9.25,5947,0.962,1.09
17267,249.5042617,-52.13414745,,Eridanus,A,5,0.248,1.76,16.44,8.63,7550,2.617,1.75
19528,253.6651816,-46.42993177,,Horologium,F,5,0.515,2.13,12.46,7.37,6390.8,2.645,1.28
19875,252.1150637,-45.76355877,,Horologium,G,5,0.764,5.46,0.67,8.92,5378.6,0.885,0.93
20052,251.5990506,-45.41054666,,Horologium,G,5,0.629,3.77,2.83,7.53,5927.2,1.577,1.08
19932,251.2693632,-45.69095146,,Horologium,F,5,0.508,2.98,5.54,8.62,6284,1.747,1.23
19765,251.1665388,-46.09839686,,Horologium,F,5,0.434,2.34,9.78,9,6551,1.732,1.36
19656,250.3582301,-46.44185984,,Horologium,A,4,0.323,1.81,15.64,8.57,7166,2.484,1.6
19940,249.8687301,-45.77877064,,Horologium,F,5,0.537,3.24,4.42,8.7,6242,1.771,1.21
19213,252.8932016,-47.20044946,,Horologium,F,5,0.466,3.47,3.55,8.01,6828.6,1.355,1.47
19331,252.207418,-47.01623011,,Horologium,F,5,0.386,2.95,5.5,6.58,6791,1.557,1.46
19088,252.0332967,-47.56237296,,Horologium,A,2,0.239,0.72,42.56,7.57,7586,4.157,1.76
19212,250.9202182,-47.39841238,,Horologium,F,4,0.57,4.45,1.48,8.35,6131,1.069,1.16
18959,250.7285589,-48.01590729,,Horologium,A,,0.174,2.3,9.98,7.64,8049,1.941,1.95
18888,250.251767,-48.20068293,,Horologium,G,5,0.648,4.13,2.05,8.12,5875.3,1.488,1.06
19425,248.9101574,-47.1061318,,Horologium,A,,0.258,2.74,6.66,9.01,7523,1.558,1.74
19192,248.5920467,-47.64671145,,Horologium,F,5,0.445,2.89,5.94,9.21,6581,1.913,1.37
19295,247.8158028,-47.437894,,Horologium,F,5,0.332,3.08,4.88,8.3,7234,1.461,1.63
20630,249.3528483,-44.24389952,HR 1404,Caelum,F,5,0.457,3.55,3.35,6.38,6570.1,1.376,1.36
20582,249.1687877,-44.39639671,,Caelum,A,5,0.006,1.02,38.43,8.26,9742,2.046,2.49
20514,248.3900129,-44.5663619,,Caelum,F,5,0.427,3.08,5.22,7.92,6684.6,1.724,1.41
20121,248.7001671,-45.44030555,,Horologium,A,3,0.318,2.74,6.65,8.82,7579,1.774,1.76
20365,247.2075574,-44.98148171,,Caelum,G,5,0.608,3.62,3.21,8.85,5880,1.75,1.07
20168,246.3298248,-45.43818815,,Horologium,G,5,0.638,4.98,0.94,8.99,5687,0.964,1.01
